text, lemma_, pos_, tag_, dep_, is_alpha, is_stop, count, samples,
elapse,elapse,VERB,VB,xcomp,True,False,3,[u'Breaks the lease if the blob has an active lease Once a lease is broken it cannot be renewed Any authorized request can break the lease the request is not required to specify a matching lease ID When a lease is broken the lease break period is allowed to elapse during which time no lease operation except break and release can be performed on the blob When a lease is successfully broken the response indicates the interval in seconds until a new lease can be acquired A lease that has been broken can also be released in which case another client may immediately acquire the lease on the blob ', u'The number of minutes that must elapse before another scaling event can occur ']
concatenate,concatenate,VERB,VBN,relcl,True,False,3,[u'Space separated list of text values which will be concatenated together ', u'Space separated list of text values which will be concatenated together ']
bill,bill,VERB,VBG,compound,True,False,3,[u'The access tier used for billing StandardBlob accounts Cannot be set for StandardLRS StandardGRS StandardRAGRS or PremiumLRS account types It is required for StandardBlob accounts during creation', u'Stop an instance of the Data Migration Service While stopped it can t be used to run data migrations and the owner won t be billed ']
collect,collect,VERB,VBN,relcl,True,False,3,[u'Show the default config file which defines data to be collected ', u'json string or a file path which defines data to be collected ']
win,win,VERB,VBD,aux,True,False,3,[u'If compression is enabled content will be served as compressed if user requests for a compressed version Content won t be compressed on CDN when requested content is smaller than 1 byte or larger than 1 MB ', u'Stop an instance of the Data Migration Service While stopped it can t be used to run data migrations and the owner won t be billed ']
sastoken,sastoken,VERB,VBN,ROOT,True,False,3,[u' A URL of up to 2 KB in length that specifies an Azure file or blob The value should be URL encoded as it would appear in a request URI If the source is in another account the source must either be public or must be authenticated via a shared access signature If the source is public no authentication is required Examples https myaccount file core windows net myshare mydir myfile https otheraccount file core windows net myshare mydir myfile sastoken', u' A URL of up to 2 KB in length that specifies an Azure file or blob The value should be URL encoded as it would appear in a request URI If the source is in another account the source must either be public or must be authenticated via a shared access signature If the source is public no authentication is required Examples https myaccount blob core windows net mycontainer myblob https myaccount blob core windows net mycontainer myblob snapshot DateTime https otheraccount blob core windows net mycontainer myblob sastoken']
gather,gather,VERB,VB,xcomp,True,False,3,[u'Manage probes to gather and evaluate information on a gateway ', u'Upload Azure Batch service log files from the specified compute node to Azure Blob Storage This is for gathering Azure Batch service log files in an automated fashion from nodes if you are experiencing an error and wish to escalate to Azure support The Azure Batch service log files should be shared with Azure support to aid in debugging issues with the Batch service ']
pause,pause,VERB,VB,ROOT,True,False,3,[u'Pause executing next line of CLI script until the ExpressRoute circuit is successfully provisioned ', u'Pause CLI until the virtual network gateway is created ']
reimage,reimage,VERB,VB,advcl,True,False,3,[u'When to reimage the compute node and what to do with currently running tasks The default value is requeue ', u'Reimage VMs within a VMSS ']
reverse,reverse,VERB,VB,ROOT,True,False,3,[u'Reverse FQDN fully qualified domain name ', u'Lists the available billing periods for a subscription in reverse chronological order This is only supported for Azure Web Direct subscriptions Other subscription types which were not purchased directly through the Azure web portal are not supported through this preview API ']
lose,lose,VERB,VBN,ccomp,True,False,3,[u'The time interval starting from the time at which the schedule indicates a job should be created within which a job must be created If a job is not created within the startWindow interval then the opportunity is lost no job will be created until the next recurrence of the schedule If the schedule is recurring and the startWindow is longer than the recurrence interval then this is equivalent to an infinite startWindow because the job that is due in one recurrenceInterval is not carried forward into the next recurrence interval The default is infinite The minimum value is 1 minute If you specify a lower value the Batch service rejects the schedule with an error if you are calling the REST API directly the HTTP status code is 400 Bad Request Expected format is an ISO 8601 duration ', u'The time interval starting from the time at which the schedule indicates a job should be created within which a job must be created If a job is not created within the startWindow interval then the opportunity is lost no job will be created until the next recurrence of the schedule If the schedule is recurring and the startWindow is longer than the recurrence interval then this is equivalent to an infinite startWindow because the job that is due in one recurrenceInterval is not carried forward into the next recurrence interval The default is infinite The minimum value is 1 minute If you specify a lower value the Batch service rejects the schedule with an error if you are calling the REST API directly the HTTP status code is 400 Bad Request Expected format is an ISO 8601 duration ']
unwrap,unwrap,VERB,VB,conj,True,False,3,[u'Allow Disk Encryption to retrieve secrets from the vault and unwrap keys ', u'Allow Disk Encryption to retrieve secrets from the vault and unwrap keys ']
startrk,startrk,VERB,VB,advmod,True,False,2,[u' The minimum partition key accessible with this shared access signature startpk must accompany startrk Key values are inclusive If omitted there is no lower bound on the table entities that can be accessed ', u' The minimum row key accessible with this shared access signature startpk must accompany startrk Key values are inclusive If omitted there is no lower bound on the table entities that can be accessed ']
lay,lay,VERB,VBN,ccomp,True,False,2,[u'Space separated list of extra URLs of package indexes to use This should point to a repository compliant with PEP 503 the simple repository API or a local directory laid out in the same format ', u'Space separated list of extra URLs of package indexes to use This should point to a repository compliant with PEP 503 the simple repository API or a local directory laid out in the same format ']
purchase,purchase,VERB,VBN,relcl,True,False,2,[u'Lists the available billing periods for a subscription in reverse chronological order This is only supported for Azure Web Direct subscriptions Other subscription types which were not purchased directly through the Azure web portal are not supported through this preview API ', u'Gets a named billing period This is only supported for Azure Web Direct subscriptions Other subscription types which were not purchased directly through the Azure web portal are not supported through this preview API ']
enter,enter,VERB,VB,relcl,True,False,2,[u'Indexing Policy you can enter it as a string or as a file e g indexing policy policy file json ', u'Indexing Policy you can enter it as a string or as a file e g indexing policy policy file json ']
vary,vary,VERB,VBZ,relcl,True,False,2,[u'Feature in preview only in canadacentral canadaeast centralindia koreasouth koreacentral southindia uksouth ukwest westcentralus westindia westus2 Default varies based on Orchestrator', u'Feature in preview only in canadacentral canadaeast centralindia koreasouth koreacentral southindia uksouth ukwest westcentralus westindia westus2 Set default storage profile for agent pools Default varies based on Orchestrator']
unregister,unregister,VERB,VB,ROOT,True,False,2,[u'Unregister a cloud ', u'Unregister a provider ']
debug,debug,VERB,VBG,pcomp,True,False,2,[u'Upload Azure Batch service log files from the specified compute node to Azure Blob Storage This is for gathering Azure Batch service log files in an automated fashion from nodes if you are experiencing an error and wish to escalate to Azure support The Azure Batch service log files should be shared with Azure support to aid in debugging issues with the Batch service ', u'enable or disable remote debugging']
isn,isn,VERB,VBZ,aux,True,False,2,[u' An ETag value or the wildcard character Specify an ETag value for this conditional header to copy the blob only if the specified ETag value does not match the ETag value for the destination blob Specify the wildcard character to perform the operation only if the destination blob does not exist If the specified condition isn t met the Blob service returns status code 412 Precondition Failed ', u' An ETag value or the wildcard character Specify an ETag value for this conditional header to copy the blob only if the specified ETag value does not match the ETag value for the destination blob Specify the wildcard character to perform the operation only if the destination blob does not exist If the specified condition isn t met the Blob service returns status code 412 Precondition Failed ']
serve,serve,VERB,VBN,ROOT,True,False,2,[u'If compression is enabled content will be served as compressed if user requests for a compressed version Content won t be compressed on CDN when requested content is smaller than 1 byte or larger than 1 MB ', u'If compression is enabled content will be served as compressed if user requests for a compressed version Content won t be compressed on CDN when requested content is smaller than 1 byte or larger than 1 MB ']
shall,shall,VERB,MD,aux,True,False,2,[u'Specifies that an MD5 hash shall be calculated for each chunk of the blob and verified by the service when the chunk has arrived ', u'Specifies that an MD5 hash shall be calculated for each chunk of the blob and verified by the service when the chunk has arrived ']
accord,accord,VERB,VBG,prep,True,False,2,[u'The time interval at which to automatically adjust the pool size according to the autoscale formula The default value is 15 minutes The minimum and maximum value are 5 minutes and 168 hours respectively If you specify a value less than 5 minutes or greater than 168 hours the Batch service rejects the request with an invalid property value error if you are calling the REST API directly the HTTP status code is 400 Bad Request If you specify a new interval then the existing autoscale evaluation schedule will be stopped and a new autoscale evaluation schedule will be started with its starting time being the time when this request was issued ', u'Disables the specified job preventing new tasks from running The Batch Service immediately moves the job to the disabling state Batch then uses the disableTasks parameter to determine what to do with the currently running tasks of the job The job remains in the disabling state until the disable operation is completed and all tasks have been dealt with according to the disableTasks option the job then moves to the disabled state No new tasks are started under the job until it moves back to active state If you try to disable a job that is in any state other than active disabling or disabled the request fails with status code 409 ']
extend,extend,VERB,VB,xcomp,True,False,2,[u'Updates the visibility timeout of a message You can also use this operation to update the contents of a message This operation can be used to continually extend the invisibility of a queue message This functionality can be useful if you want a worker role to lease a queue message For example if a worker role calls get_messages and recognizes that it needs more time to process a message it can continually extend the message s invisibility until it is processed If the worker role were to fail during processing eventually the message would become visible again and another worker role could process it If the key encryption key field is set on the local service object this method will encrypt the content before uploading ', u'Updates the visibility timeout of a message You can also use this operation to update the contents of a message This operation can be used to continually extend the invisibility of a queue message This functionality can be useful if you want a worker role to lease a queue message For example if a worker role calls get_messages and recognizes that it needs more time to process a message it can continually extend the message s invisibility until it is processed If the worker role were to fail during processing eventually the message would become visible again and another worker role could process it If the key encryption key field is set on the local service object this method will encrypt the content before uploading ']
redeploy,redeploy,VERB,VB,ROOT,True,False,2,[u'Redeploy an existing VM ', u'Redeploy a VM ']
cod,cod,VERB,VBN,acl,True,False,2,[u'This property is reserved for future use An integer value showing the compatibility level currently hard coded to 20 ', u'This property is reserved for future use An integer value showing the compatibility level currently hard coded to 20 ']
deserializ,deserializ,VERB,VBN,ROOT,True,False,2,[u'Unmatched properties from the message are deserialized this collection', u'Unmatched properties from the message are deserialized this collection']
precede,precede,VERB,VBN,ROOT,True,False,2,[u'Required The storage key to use If storage key type is SharedAccessKey it must be preceded with a ', u'Required The storage key to use If storage key type is SharedAccessKey it must be preceded with a ']
ensure,ensure,VERB,VB,advcl,True,False,2,[u'Validates the custom domain mapping to ensure it maps to the correct CDN endpoint in DNS ', u'ensure webapp gets loaded all the time rather unloaded after been idle Recommended when you have continuous web jobs running']
rely,rely,VERB,VBG,advcl,True,False,2,[u'Add specified IPsec policies to a connection instead of relying on defaults ', u'Indicates if the delete should be a cascading delete which deletes all resources dependent on the credential as well as the credential or not If false will fail if there are any resources relying on the credential ']
rerun,rerun,VERB,VBN,advcl,True,False,2,[u'Upgrades the operating system of the specified pool During an upgrade the Batch service upgrades each compute node in the pool When a compute node is chosen for upgrade any tasks running on that node are removed from the node and returned to the queue to be rerun later or on a different compute node The node will be unavailable until the upgrade is complete This operation results in temporarily reduced pool capacity as nodes are taken out of service to be upgraded Although the Batch service tries to avoid upgrading all compute nodes at the same time it does not guarantee to do this particularly on small pools therefore the pool may be temporarily unavailable to run tasks When this operation runs the pool state changes to upgrading When all compute nodes have finished upgrading the pool state returns to active While the upgrade is in progress the pool s currentOSVersion reflects the OS version that nodes are upgrading from and targetOSVersion reflects the OS version that nodes are upgrading to Once the upgrade is complete currentOSVersion is updated to reflect the OS version now running on all nodes This operation can only be invoked on pools created with the cloudServiceConfiguration property ', u'Deletes a pool from the specified account When you request that a pool be deleted the following actions occur the pool state is set to deleting any ongoing resize operation on the pool are stopped the Batch service starts resizing the pool to zero nodes any tasks running on existing nodes are terminated and requeued as if a resize pool operation had been requested with the default requeue option finally the pool is removed from the system Because running tasks are requeued the user can rerun these tasks by updating their job to target a different pool The tasks can then run on the new pool If you want to override the requeue behavior then you should call resize pool explicitly to shrink the pool to zero size before deleting the pool If you call an Update Patch or Delete API on a pool in the deleting state it will fail with HTTP status code 409 with error code PoolBeingDeleted ']
snip,snip,VERB,VBP,ROOT,True,False,2,[u'Public key path or key contents to install on node VMs for SSH access For example ssh rsa AAAAB snip UcyupgH azureuser linuxvm ', u'Configure all linux machines with the SSH RSA public key string Your key should include three parts for example ssh rsa AAAAB snip UcyupgH azureuser linuxvm']
storageaccesskey,storageaccesskey,VERB,VBN,compound,True,False,2,[u'Required The type of the storage key to use Possible values include StorageAccessKey SharedAccessKey ', u'Required The type of the storage key to use Possible values include StorageAccessKey SharedAccessKey ']
overriden,overriden,VERB,VBN,ROOT,True,False,2,[u'Sets system properties on the blob If one property is set for the content_settings all properties will be overriden ', u'Sets system properties on the file If one property is set for the content_settings all properties will be overriden ']
reside,reside,VERB,VBZ,relcl,True,False,2,[u'Retrieves statistics related to replication for the Queue service It is only available when read access geo redundant replication is enabled for the storage account With geo redundant replication Azure Storage maintains your data durable in two locations In both locations Azure Storage constantly maintains multiple healthy replicas of your data The location where you read create update or delete data is the primary storage account location The primary location exists in the region you choose at the time you create an account via the Azure Management Azure classic portal for example North Central US The location to which your data is replicated is the secondary location The secondary location is automatically determined based on the location of the primary it is in a second data center that resides in the same region as the primary location Read only access is available from the secondary location if read access geo redundant replication is enabled for your storage account ', u'Retrieves statistics related to replication for the Table service It is only available when read access geo redundant replication is enabled for the storage account With geo redundant replication Azure Storage maintains your data durable in two locations In both locations Azure Storage constantly maintains multiple healthy replicas of your data The location where you read create update or delete data is the primary storage account location The primary location exists in the region you choose at the time you create an account via the Azure Management Azure classic portal for example North Central US The location to which your data is replicated is the secondary location The secondary location is automatically determined based on the location of the primary it is in a second data center that resides in the same region as the primary location Read only access is available from the secondary location if read access geo redundant replication is enabled for your storage account ']
synchronize,synchronize,VERB,VB,ROOT,True,False,2,[u'Synchronize from the repository Only needed under manual integration mode ', u'Synchronize from the repository Only needed under manual integration mode ']
happen,happen,VERB,VB,relcl,True,False,2,[u'Allows you to set the frequency with which the capture to Azure Blobs will happen value should between 60 to 900 seconds', u'Allows you to set the frequency with which the capture to Azure Blobs will happen value should between 60 to 900 seconds']
deadletter,deadletter,VERB,VBN,ccomp,True,False,2,[u'The maximum delivery count A message is automatically deadlettered after this number of deliveries ', u'The maximum delivery count A message is automatically deadlettered after this number of deliveries default value is 10 ']
predefin,predefin,VERB,VBD,amod,True,False,2,[u'Lists all SSL predefined policies for configuring SSL policy ', u'Lists all SSL predefined policies for configuring SSL policy ']
average,average,VERB,VBD,ccomp,True,False,2,[u'Scale to 5 instances when the CPU Percentage across instances is greater than 75 averaged over 10 minutes ', u'Scale down 50 when the CPU Percentage across instances is less than 25 averaged over 15 minutes ']
orchestrate,orchestrate,VERB,VBN,amod,True,False,2,[u'Commands to manage a Kubernetes orchestrated Azure Container Service ', u'Commands to manage a DC OS orchestrated Azure Container Service ']
poll,poll,VERB,VB,relcl,True,False,2,[u'Job ID to poll for completion ', u'The way metrics are polled across instances ']
assocat,assocat,VERB,VBN,acl,True,False,2,[u'The name of the schema assocated with table valued functions to list ', u'The schema assocated with the tables to list ']
promote,promote,VERB,VB,conj,True,False,2,[u'Name of the slot to be used for deployment and later promote to production If slot is not available it will be created Default Not configured', u'Name of the slot to be used for deployment and later promote to production If slot is not available it will be created Default Not configured']
ommit,ommit,VERB,VBN,advcl,True,False,2,[u'Optional SSH public key value or path If ommited and no password specified default SSH key ssh id_rsa pub will be used ', u'Optional SSH public key value or path If ommited and no password specified default SSH key ssh id_rsa pub will be used ']
tail,tail,VERB,VB,relcl,True,False,2,[u'The container name to tail the logs If omitted the first container in the container group will be chosen', u'Stream the content of a file similar to tail f ']
experience,experience,VERB,VBG,advcl,True,False,2,[u'Upload Azure Batch service log files from the specified compute node to Azure Blob Storage This is for gathering Azure Batch service log files in an automated fashion from nodes if you are experiencing an error and wish to escalate to Azure support The Azure Batch service log files should be shared with Azure support to aid in debugging issues with the Batch service ', u'Name of the new or existing dev space to select Defaults to an interactive selection experience ']
reconfigure,reconfigure,VERB,VB,conj,True,False,2,[u'Invokes Geo Disaster Recovery Configuration Alias failover and reconfigure the alias to point to the secondary namespace', u'Invokes GEO DR failover and reconfigure the alias to point to the secondary namespace']
requeu,requeu,VERB,VBN,conj,True,False,2,[u'Deletes a pool from the specified account When you request that a pool be deleted the following actions occur the pool state is set to deleting any ongoing resize operation on the pool are stopped the Batch service starts resizing the pool to zero nodes any tasks running on existing nodes are terminated and requeued as if a resize pool operation had been requested with the default requeue option finally the pool is removed from the system Because running tasks are requeued the user can rerun these tasks by updating their job to target a different pool The tasks can then run on the new pool If you want to override the requeue behavior then you should call resize pool explicitly to shrink the pool to zero size before deleting the pool If you call an Update Patch or Delete API on a pool in the deleting state it will fail with HTTP status code 409 with error code PoolBeingDeleted ', u'Deletes a pool from the specified account When you request that a pool be deleted the following actions occur the pool state is set to deleting any ongoing resize operation on the pool are stopped the Batch service starts resizing the pool to zero nodes any tasks running on existing nodes are terminated and requeued as if a resize pool operation had been requested with the default requeue option finally the pool is removed from the system Because running tasks are requeued the user can rerun these tasks by updating their job to target a different pool The tasks can then run on the new pool If you want to override the requeue behavior then you should call resize pool explicitly to shrink the pool to zero size before deleting the pool If you call an Update Patch or Delete API on a pool in the deleting state it will fail with HTTP status code 409 with error code PoolBeingDeleted ']
autoinflateenabl,autoinflateenabl,VERB,VBN,ROOT,True,False,2,[u'Upper limit of throughput units when AutoInflate is enabled vaule should be within 0 to 20 throughput units 0 if AutoInflateEnabled true ', u'Upper limit of throughput units when AutoInflate is enabled vaule should be within 0 to 20 throughput units 0 if AutoInflateEnabled true ']
rol,rol,VERB,VBZ,conj,True,False,2,[u'resource scopes and roles the application requires access to Should be in manifest json format See examples below for details', u'resource scopes and roles the application requires access to Should be in manifest json format See examples below for details']
clean,clean,VERB,VB,ROOT,True,False,2,[u'Update source control token cached in Azure app service If no token is provided the command will clean up existing token ', u'Update source control token cached in Azure app service If no token is provided the command will clean up existing token ']
resolve,resolve,VERB,VBP,relcl,True,False,2,[u'Space separated names or IDs of virtual networks that resolve records in this DNS zone ', u'Space separated names or IDs of virtual networks that resolve records in this DNS zone ']
consume,consume,VERB,VB,ROOT,True,False,2,[u'The maximum capacity in DTUs or vcores any one database can consume ', u'The maximum capacity in DTUs or vcores any one database can consume ']
used,used,VERB,VB,xcomp,True,False,2,[u'Feature in preview only in canadacentral canadaeast centralindia koreasouth koreacentral southindia uksouth ukwest westcentralus westindia westus2 The custom vnet subnet id Note agent need to used the same vnet if master set Default ', u'Feature in preview only in canadacentral canadaeast centralindia koreasouth koreacentral southindia uksouth ukwest westcentralus westindia westus2 Set the default custom vnet subnet id for agent pools Note agent need to used the same vnet if master set Default ']
insert,insert,VERB,VB,ROOT,True,False,2,[u'Insert an entity into a table ', u'The name of the table to insert the entity into ']
endrk,endrk,VERB,VB,amod,True,False,2,[u' The maximum partition key accessible with this shared access signature endpk must accompany endrk Key values are inclusive If omitted there is no upper bound on the table entities that can be accessed ', u' The maximum row key accessible with this shared access signature endpk must accompany endrk Key values are inclusive If omitted there is no upper bound on the table entities that can be accessed ']
recreate,recreate,VERB,VBG,advcl,True,False,2,[u'Provide the name of an existing storage account if you re recreating a container registry over a previous registry created storage account Only applicable to Classic SKU ', u'Provide the name of an existing storage account if you re recreating a container registry over a previous registry created storage account Only applicable to Classic SKU ']
ignorequerystr,ignorequerystr,VERB,VBG,xcomp,True,False,2,[u'Defines the query string caching behavior Possible values include IgnoreQueryString BypassCaching UseQueryString NotSet ', u'Defines the query string caching behavior Possible values include IgnoreQueryString BypassCaching UseQueryString NotSet ']
detatch,detatch,VERB,VB,nsubj,True,False,2,[u'Detatch a managed disk from a VM ', u'Detatch an unmanaged disk from a VM ']
engage,engage,VERB,VBN,advcl,True,False,2,[u'The action the Batch service should take when all tasks in the job are in the completed state If omitted the completion behavior is set to noaction If the current value is terminatejob this is an error because a job s completion behavior may not be changed from terminatejob to noaction You may not change the value from terminatejob to noaction that is once you have engaged automatic job termination you cannot turn it off again If you try to do this the request fails and Batch returns status code 400 Bad Request and an invalid property value error response If you do not specify this element in a PUT request it is equivalent to passing noaction This is an error if the current value is terminatejob ', u'The action the Batch service should take when all tasks in the job are in the completed state If omitted the completion behavior is left unchanged You may not change the value from terminatejob to noaction that is once you have engaged automatic job termination you cannot turn it off again If you try to do this the request fails with an invalid property value error response if you are calling the REST API directly the HTTP status code is 400 Bad Request ']
maxoperationtimeout,maxoperationtimeout,VERB,VBD,advmod,True,False,2,[u'JSON encoded parameters configuration Use file to load from a file For example section NamingService parameter MaxOperationTimeout value 1000 section MaxFileOperationTimeout parameter Max2 value 1000 ', u'JSON encoded parameters configuration Use file to load from a file For example section NamingService parameter MaxOperationTimeout ']
subscribe,subscribe,VERB,VB,advcl,True,False,2,[u'A space separated list of event types To subscribe to all event types the string All should be specified ', u'A space separated list of event types To subscribe to all event types the string All should be specified ']
mylink,mylink,VERB,VBP,dobj,True,False,2,[u'The fully qualified Id of the resource link For example subscriptions 00000000 0000 0000 0000 000000000000 resourceGroups myGroup Microsoft Web sites mySite Microsoft Resources links myLink', u'The fully qualified ID of the resource link Use the format subscriptions subscription id resourceGroups resource group name provider namespace resource type resource name Microsoft Resources links link name For example subscriptions 00000000 0000 0000 0000 000000000000 resourceGroups myGroup Microsoft Web sites mySite Microsoft Resources links myLink']
deem,deem,VERB,VBN,ROOT,True,False,2,[u'The number of consecutive probe failures before an instance is deemed unhealthy ', u'The number of consecutive probe failures before an instance is deemed unhealthy ']
rename,rename,VERB,VB,ROOT,True,False,2,[u'Rename a database ', u'The new name that the database will be renamed to ']
pull,pull,VERB,VB,ROOT,True,False,2,[u'repository url to pull the latest source from e g https github com foo foo web', u'repository url to pull the latest source from e g https github com foo foo web']
specfi,specfi,VERB,VBN,advcl,True,False,2,[u'version of the diagnostics extension Will use the latest if not specfied', u'version of the diagnostics extension Will use the latest if not specfied']
own,own,VERB,VBN,ROOT,True,False,2,[u'Restores a backed up key to a vault Imports a previously backed up key into Azure Key Vault restoring the key its key identifier attributes and access control policies The RESTORE operation may be used to import a previously backed up key Individual versions of a key cannot be restored The key is restored in its entirety with the same key name as it had when it was backed up If the key name is not available in the target Key Vault the RESTORE operation will be rejected While the key name is retained during restore the final key identifier will change if the key is restored to a different vault Restore will restore all versions and preserve version identifiers The RESTORE operation is subject to security constraints The target Key Vault must be owned by the same Microsoft Azure Subscription as the source Key Vault The user must have RESTORE permission in the target Key Vault ', u'The group Azure Active Directory object ID or user principal name to set as the owning group ']
stag,stag,VERB,VBG,pcomp,True,False,2,[u'Name or ID of the staging storage account The VM configuration will be restored to this storage account See the help for restore to staging storage account parameter for more info ', u'space separated slot routings in a format of slot name percentage e g staging 50 Unused traffic percentage will go to the Production slot']
balance,balance,VERB,VBG,advcl,True,False,1,[u'Manage application level routing and load balancing services '],
browse,browse,VERB,VB,conj,True,False,1,[u'Launch a proxy and browse the Kubernetes web UI '],
summarize,summarize,VERB,VB,ROOT,True,False,1,[u'Summarize policy compliance states '],
suspend,suspend,VERB,VB,ROOT,True,False,1,[u'Suspend or terminate a currently running job '],
extract,extract,VERB,VBN,amod,True,False,1,[u'Whether to perform a quick and intelligent query analysis by retrieving queries from the source database and executing them in the target The result will have execution statistics for executions in source and target databases for the extracted queries '],
love,love,VERB,VBG,ROOT,True,False,1,[u'Loving or hating the CLI Let us know '],
created,created,VERB,VB,xcomp,True,False,1,[u'used to created a new public ip for the load balancer a k a public facing Load balancer'],
namespac,namespac,VERB,VBZ,nsubj,True,False,1,[u'Manage Azure Service Bus namespaces queues topics subscriptions rules and geo disaster recovery configuration alias'],
explain,explain,VERB,VB,advcl,True,False,1,[u'Update the notes for LinkID notes some notes to explain this link '],
suppress,suppress,VERB,VB,xcomp,True,False,1,[u'List rules for the specified rule group Use to list rules for all groups Omit to suppress listing individual rules '],
aid,aid,VERB,VB,relcl,True,False,1,[u'Upload Azure Batch service log files from the specified compute node to Azure Blob Storage This is for gathering Azure Batch service log files in an automated fashion from nodes if you are experiencing an error and wish to escalate to Azure support The Azure Batch service log files should be shared with Azure support to aid in debugging issues with the Batch service '],
opy,opy,VERB,VB,compound,True,False,1,[u'Specifies additional datasets to include c opy info m etadata s napshots d eleted soft Can be combined '],
spread,spread,VERB,VBN,ccomp,True,False,1,[u'Whether or not this database is zone redundant which means the replicas of this database will be spread across multiple availability zones '],
hat,hat,VERB,VBG,conj,True,False,1,[u'Loving or hating the CLI Let us know '],
designate,designate,VERB,VBN,ROOT,True,False,1,[u'Names or IDs of existing NICs to attach to the VM The first NIC will be designated as primary If omitted a new NIC will be created If an existing NIC is specified do not specify subnet VNet public IP or NSG '],
reuse,reuse,VERB,VB,conj,True,False,1,[u'If provided the command will create a storage account in a new or existing resource group named batchaiautostorage It will also create Azure File Share with name batchaishare Azure Blob Container with name batchaicontainer The File Share and Blob Container will be mounted on each cluster node at AZ_BATCHAI_MOUNT_ROOT autoafs and AZ_BATCHAI_MOUNT_ROOT autobfs If the resource group already exists and contains an approapriate storage account belonging to the same region as cluster this command will reuse existing storage account '],
safeguard,safeguard,VERB,VB,ROOT,True,False,1,[u'Safeguard and maintain control of keys secrets and certificates '],
tell,tell,VERB,VB,xcomp,True,False,1,[u'Space separated list of files It can be used to tell the service to only use the files specified from the input asset '],
roll,roll,VERB,VBG,compound,True,False,1,[u' PREVIEW Manage rolling upgrades '],
truncate,truncate,VERB,VBN,conj,True,False,1,[u'Number of bytes captured per packet Excess bytes are truncated '],
jobpreparationtasknotspecifi,jobpreparationtasknotspecifi,VERB,VBN,pobj,True,False,1,[u'Lists the execution status of the Job Preparation and Job Release task for the specified job across the compute nodes where the job has run This API returns the Job Preparation and Job Release task status on all compute nodes that have run the Job Preparation or Job Release task This includes nodes which have since been removed from the pool If this API is invoked on a job which has no Job Preparation or Job Release task the Batch service returns HTTP status code 409 Conflict with an error code of JobPreparationTaskNotSpecified '],
visit,visit,VERB,VBP,dep,True,False,1,[u'Create a security rule using service tags For more details visit https aka ms servicetags'],
produce,produce,VERB,VBN,acl,True,False,1,[u'Space separated list of key vault secret URIs Perhaps produced by az keyvault secret list versions vault name vaultname n cert1 query attributes enabled id o tsv '],
correlate,correlate,VERB,VBZ,ROOT,True,False,1,[u'A page blob tier value to set the blob to The tier correlates to the size of the blob and number of allowed IOPS This is only applicable to page blobs on premium storage accounts '],
deprecate,deprecate,VERB,VBN,ROOT,True,False,1,[u'This group is deprecated and will be removed in CLI version 2 0 36 The command redis patch schedule patch schedule show will be replaced with redis patch schedule show '],
administer,administer,VERB,VB,conj,True,False,1,[u'Manage and administer Azure Service Fabric clusters '],
revert,revert,VERB,VB,xcomp,True,False,1,[u'Space separated list of DNS server IP addresses Use to revert to default Azure servers '],
resourcetyp,resourcetyp,VERB,VBZ,compound,True,False,1,[u'The expand query parameter For example to include property aliases in response use expand resourceTypes aliases '],
ommitt,ommitt,VERB,VBN,ROOT,True,False,1,[u'The container name where to execute the command Can be ommitted for container groups with only one container '],
shrink,shrink,VERB,VB,advcl,True,False,1,[u'Deletes a pool from the specified account When you request that a pool be deleted the following actions occur the pool state is set to deleting any ongoing resize operation on the pool are stopped the Batch service starts resizing the pool to zero nodes any tasks running on existing nodes are terminated and requeued as if a resize pool operation had been requested with the default requeue option finally the pool is removed from the system Because running tasks are requeued the user can rerun these tasks by updating their job to target a different pool The tasks can then run on the new pool If you want to override the requeue behavior then you should call resize pool explicitly to shrink the pool to zero size before deleting the pool If you call an Update Patch or Delete API on a pool in the deleting state it will fail with HTTP status code 409 with error code PoolBeingDeleted '],
review,review,VERB,VB,ROOT,True,False,1,[u'Review Azure Advisor recommendations '],
evict,evict,VERB,VB,relcl,True,False,1,[u'Use a cordon and drain strategy to evict pods safely before removing the ACI node '],
reindex,reindex,VERB,VB,conj,True,False,1,[u'Clear the current index and reindex the command modules '],
exhaust,exhaust,VERB,VBN,advcl,True,False,1,[u'Reactivates a task allowing it to run again even if its retry count has been exhausted Reactivation makes a task eligible to be retried again up to its maximum retry count The task s state is changed to active As the task is no longer in the completed state any previous exit code or failure information is no longer available after reactivation Each time a task is reactivated its retry count is reset to 0 Reactivation will fail for tasks that are not completed or that previously completed successfully with an exit code of 0 Additionally it will fail if the job has completed or is terminating or deleting '],
database_default,database_default,VERB,VBN,compound,False,False,1,[u'Collation of the metadata catalog Possible values include DATABASE_DEFAULT SQL_Latin1_General_CP1_CI_AS '],
drain,drain,VERB,VB,conj,True,False,1,[u'Use a cordon and drain strategy to evict pods safely before removing the ACI node '],
flavor,flavor,VERB,VBD,amod,True,False,1,[u'Create a basic zone flavored internal load balancer through provisioning a zonal public ip '],
authorizationrul,authorizationrul,VERB,VBZ,conj,True,False,1,[u'The service bus rule ID of the service bus namespace in which you would like to have Event Hubs created for streaming the Activity Log The rule ID is of the format service bus resource ID authorizationrules key name '],
