text, lemma_, pos_, tag_, dep_, is_alpha, is_stop, count, samples,
byok,byok,NOUN,NNS,compound,True,False,2,[u'Import a private key Supports importing base64 encoded private keys from PEM files Supports importing BYOK keys into HSM for premium KeyVaults ', u'BYOK file containing the key to be imported Must not be password protected ']
myvnet,myvnet,NOUN,NN,pobj,True,False,2,[u'Check whether 10 0 0 4 is available within MyVnet ', u'Get details for MyVNet ']
pip,pip,NOUN,NN,pobj,True,False,2,[u'Proxy for pip to use for extension dependencies in the form of user passwd proxy server port', u'Proxy for pip to use for extension dependencies in the form of user passwd proxy server port']
validationstatus,validationstatus,NOUN,NN,nsubj,True,False,2,[u'Gets the task counts for the specified job Task counts provide a count of the tasks by active running or completed task state and a count of tasks which succeeded or failed Tasks in the preparing state are counted as running If the validationStatus is unvalidated then the Batch service has not been able to check state counts against the task states as reported in the List Tasks API The validationStatus may be unvalidated if the job contains more than 200 000 tasks ', u'Gets the task counts for the specified job Task counts provide a count of the tasks by active running or completed task state and a count of tasks which succeeded or failed Tasks in the preparing state are counted as running If the validationStatus is unvalidated then the Batch service has not been able to check state counts against the task states as reported in the List Tasks API The validationStatus may be unvalidated if the job contains more than 200 000 tasks ']
update_entity,update_entity,NOUN,NN,compound,False,False,2,[u'Updates an existing entity in a table Throws if the entity does not exist The update_entity operation replaces the entire entity and can be used to remove properties ', u'Updates an existing entity by merging the entity s properties Throws if the entity does not exist This operation does not replace the existing entity as the update_entity operation does A property cannot be removed with merge_entity Any properties with null values are ignored All other properties will be updated or added ']
externalendpoint,externalendpoint,NOUN,NNS,pobj,True,False,2,[u'The Azure Resource URI of the endpoint Not applicable for endpoints of type ExternalEndpoints ', u'The Azure Resource URI of the endpoint Not applicable for endpoints of type ExternalEndpoints ']
https_port,https_port,NOUN,NN,ROOT,False,False,1,[u'Endpoint origin specified by the following space delimited 3 tuple www example com http_port https_port The HTTP and HTTPsports are optional and will default to 80 and 443 respectively '],
dynamic,dynamic,NOUN,NNS,dobj,True,False,1,[u'Create a rule in a route filter to allow Dynamics 365 '],
jobcreateparameter,jobcreateparameter,NOUN,NNS,appos,True,False,1,[u'A path to a json file containing job create parameters json representation of azure mgmt batchai models JobCreateParameters '],
epoch,epoch,NOUN,NN,pobj,True,False,1,[u'The absolute value of the expiration time expressed as milliseconds since the epoch '],
school,school,NOUN,NN,conj,True,False,1,[u'Request parameters for creating a new work or school account user '],
tlsv1_0,tlsv1_0,NOUN,NN,ROOT,False,False,1,[u'Minimum version of Ssl protocol to be supported on application gateway Possible values include TLSv1_0 TLSv1_1 TLSv1_2 '],
nextpartitionkey,nextpartitionkey,NOUN,NN,dobj,True,False,1,[u'Space separated list of key value pairs Must contain a nextpartitionkey and a nextrowkey '],
msdn,msdn,NOUN,NN,compound,True,False,1,[u' Returns only entities that satisfy the specified filter Note that no more than 15 discrete comparisons are permitted within a filter string See http msdn microsoft com en us library windowsazure dd894031 aspx for more information on constructing filters '],
vhds,vhds,NOUN,NN,compound,True,False,1,[u'Virtual hard disk URI For example https mystorage blob core windows net vhds d1 vhd'],
standard_dsv2,standard_dsv2,NOUN,NN,conj,False,False,1,[u'The size of virtual machines in the pool All virtual machines in a pool are the same size For information about available sizes of virtual machines for Cloud Services pools pools created with cloudServiceConfiguration see Sizes for Cloud Services https azure microsoft com documentation articles cloud services sizes specs Batch supports all Cloud Services VM sizes except ExtraSmall A1V2 and A2V2 For information about available VM sizes for pools using images from the Virtual Machines Marketplace pools created with virtualMachineConfiguration see Sizes for Virtual Machines Linux https azure microsoft com documentation articles virtual machines linux sizes or Sizes for Virtual Machines Windows https azure microsoft com documentation articles virtual machines windows sizes Batch supports all Azure VM sizes except STANDARD_A0 and those with premium storage STANDARD_GS STANDARD_DS and STANDARD_DSV2 series '],
standard_nc6,standard_nc6,NOUN,NN,appos,False,False,1,[u'VM size for cluster nodes e g Standard_NC6 for 1 GPU node '],
granting,granting,NOUN,NN,dobj,True,False,1,[u'Permanently deletes the specified deleted certificate The PurgeDeletedCertificate operation performs an irreversible deletion of the specified certificate without possibility for recovery The operation is not available if the recovery level does not specify Purgeable Requires the explicit granting of the purge permission '],
k,k,NOUN,NN,nmod,True,False,1,[u'used to created a new public ip for the load balancer a k a public facing Load balancer'],
synchroniz,synchroniz,NOUN,NNS,nsubj,True,False,1,[u'Synchronizes access keys for the auto storage account configured for the specified Batch account '],
mi,mi,NOUN,NN,dobj,True,False,1,[u'Updates a mi with specified parameters and with identity'],
spec,spec,NOUN,NNS,ROOT,True,False,1,[u'The size of virtual machines in the pool All virtual machines in a pool are the same size For information about available sizes of virtual machines for Cloud Services pools pools created with cloudServiceConfiguration see Sizes for Cloud Services https azure microsoft com documentation articles cloud services sizes specs Batch supports all Cloud Services VM sizes except ExtraSmall A1V2 and A2V2 For information about available VM sizes for pools using images from the Virtual Machines Marketplace pools created with virtualMachineConfiguration see Sizes for Virtual Machines Linux https azure microsoft com documentation articles virtual machines linux sizes or Sizes for Virtual Machines Windows https azure microsoft com documentation articles virtual machines windows sizes Batch supports all Azure VM sizes except STANDARD_A0 and those with premium storage STANDARD_GS STANDARD_DS and STANDARD_DSV2 series '],
someuser,someuser,NOUN,NN,amod,True,False,1,[u'The user principal name someuser contoso com It must contain one of the verified domains for the tenant '],
thing,thing,NOUN,NNS,pobj,True,False,1,[u' PREVIEW Manage Internet of Things IoT assets '],
standard_d1_v2,standard_d1_v2,NOUN,NN,advcl,False,False,1,[u'Size of VMs in the scale set Default to Standard_D1_v2 See https azure microsoft com en us pricing details virtual machines for size info '],
delete_message,delete_message,NOUN,NN,compound,False,False,1,[u'Deletes the specified message Normally after a client retrieves a message with the get_messages operation the client is expected to process and delete the message To delete the message you must have two items of data id and pop_receipt The id is returned from the previous get_messages operation The pop_receipt is returned from the most recent func get_messages or func update_message operation In order for the delete_message operation to succeed the pop_receipt specified on the request must match the pop_receipt returned from the func get_messages or func update_message operation '],
purging,purging,NOUN,NN,conj,True,False,1,[u'Lists the deleted certificates in the specified vault currently available for recovery The GetDeletedCertificates operation retrieves the certificates in the current vault which are in a deleted state and ready for recovery or purging '],
restriction,restriction,NOUN,NNS,pobj,True,False,1,[u'Whether the pool permits direct communication between nodes Enabling inter node communication limits the maximum size of the pool due to deployment restrictions on the nodes of the pool This may result in the pool not reaching its desired size The default value is false True if flag present '],
pt1,pt1,NOUN,NN,compound,False,False,1,[u'The interval of the metric query In ISO 8601 duration format eg PT1M '],
napshot,napshot,NOUN,NNS,nsubj,True,False,1,[u'Specifies additional datasets to include c opy info m etadata s napshots d eleted soft Can be combined '],
changelog,changelog,NOUN,NNS,ROOT,True,False,1,[u'List changelogs for role assignments '],
asg,asg,NOUN,NNS,dobj,True,False,1,[u'Manage application security groups ASGs '],
openssl,openssl,NOUN,NN,pobj,True,False,1,[u'Download a certificate as PEM and check its fingerprint in openssl '],
mystorage,mystorage,NOUN,NN,compound,True,False,1,[u'Virtual hard disk URI For example https mystorage blob core windows net vhds d1 vhd'],
backendhttpsetting,backendhttpsetting,NOUN,NNS,conj,True,False,1,[u'Expands BackendAddressPool and BackendHttpSettings referenced in backend health '],
bridge,bridge,NOUN,NN,pobj,True,False,1,[u'An IP address and netmask assigned to the Docker bridge '],
fashion,fashion,NOUN,NN,pobj,True,False,1,[u'Upload Azure Batch service log files from the specified compute node to Azure Blob Storage This is for gathering Azure Batch service log files in an automated fashion from nodes if you are experiencing an error and wish to escalate to Azure support The Azure Batch service log files should be shared with Azure support to aid in debugging issues with the Batch service '],
windowsazure,windowsazure,NOUN,NN,compound,True,False,1,[u' Returns only entities that satisfy the specified filter Note that no more than 15 discrete comparisons are permitted within a filter string See http msdn microsoft com en us library windowsazure dd894031 aspx for more information on constructing filters '],
targetosversion,targetosversion,NOUN,NN,cc,True,False,1,[u'Upgrades the operating system of the specified pool During an upgrade the Batch service upgrades each compute node in the pool When a compute node is chosen for upgrade any tasks running on that node are removed from the node and returned to the queue to be rerun later or on a different compute node The node will be unavailable until the upgrade is complete This operation results in temporarily reduced pool capacity as nodes are taken out of service to be upgraded Although the Batch service tries to avoid upgrading all compute nodes at the same time it does not guarantee to do this particularly on small pools therefore the pool may be temporarily unavailable to run tasks When this operation runs the pool state changes to upgrading When all compute nodes have finished upgrading the pool state returns to active While the upgrade is in progress the pool s currentOSVersion reflects the OS version that nodes are upgrading from and targetOSVersion reflects the OS version that nodes are upgrading to Once the upgrade is complete currentOSVersion is updated to reflect the OS version now running on all nodes This operation can only be invoked on pools created with the cloudServiceConfiguration property '],
sum,sum,NOUN,NN,dobj,True,False,1,[u'The aggregation to use for sorting results and the direction of the sort Only one order can be specified Examples sum asc '],
substring,substring,NOUN,NN,pobj,True,False,1,[u' When the request includes this parameter the operation returns a class azure storage blob models BlobPrefix element in the result list that acts as a placeholder for all blobs whose names begin with the same substring up to the appearance of the delimiter character The delimiter may be a single character or a string '],
get_container_propertie,get_container_propertie,NOUN,NNS,nsubj,False,False,1,[u' If specified get_container_properties only succeeds if the container s lease is active and matches this ID '],
reversal,reversal,NOUN,NN,dobj,True,False,1,[u'Recovers the deleted certificate back to its current version under certificates The RecoverDeletedCertificate operation performs the reversal of the Delete operation The operation is applicable in vaults enabled for soft delete and must be issued during the retention interval available in the deleted certificate s attributes '],
architecture,architecture,NOUN,NN,ROOT,True,False,1,[u'Processor architecture of the target system '],
module,module,NOUN,NNS,dobj,True,False,1,[u'Clear the current index and reindex the command modules '],
merging,merging,NOUN,NN,dobj,True,False,1,[u'Merges a certificate or a certificate chain with a key pair existing on the server The MergeCertificate operation performs the merging of a certificate or certificate chain with a key pair currently available in the service Authorization requires the certificates update permission '],
col,col,NOUN,NN,compound,True,False,1,[u'The col size for the command output'],
recurrence_id,recurrence_id,NOUN,NN,punct,False,False,1,[u'A filter which returns jobs only containing the specified recurrence_id '],
vnet2vnet,vnet2vnet,NOUN,NN,compound,False,False,1,[u'Name or ID of the destination virtual network gateway to connect to using a Vnet2Vnet connection '],
tlsv1_2,tlsv1_2,NOUN,NN,dobj,False,False,1,[u'Minimum version of Ssl protocol to be supported on application gateway Possible values include TLSv1_0 TLSv1_1 TLSv1_2 '],
scenario,scenario,NOUN,NNS,pobj,True,False,1,[u'Delete cluster without asking for confirmation for non interactive scenarios '],
bit,bit,NOUN,NNS,compound,True,False,1,[u'use 32 bits worker process or not'],
delete_snapshot,delete_snapshot,NOUN,NNS,dobj,False,False,1,[u' A string that represents the snapshot version if applicable Specify this argument to delete a specific snapshot only delete_snapshots must be None if this is specified '],
www,www,NOUN,NN,compound,True,False,1,[u'Endpoint origin specified by the following space delimited 3 tuple www example com http_port https_port The HTTP and HTTPsports are optional and will default to 80 and 443 respectively '],
approapriate,approapriate,NOUN,NN,compound,True,False,1,[u'If provided the command will create a storage account in a new or existing resource group named batchaiautostorage It will also create Azure File Share with name batchaishare Azure Blob Container with name batchaicontainer The File Share and Blob Container will be mounted on each cluster node at AZ_BATCHAI_MOUNT_ROOT autoafs and AZ_BATCHAI_MOUNT_ROOT autobfs If the resource group already exists and contains an approapriate storage account belonging to the same region as cluster this command will reuse existing storage account '],
overprovision,overprovision,NOUN,NN,compound,True,False,1,[u'Overprovision option see https azure microsoft com en us documentation articles virtual machine scale sets overview for details '],
heal,heal,NOUN,NN,dobj,True,False,1,[u'enable or disable auto heal'],
tablepayloadformat,tablepayloadformat,NOUN,NN,appos,True,False,1,[u' Specifies the accepted content type of the response payload See class azure storage table models TablePayloadFormat for possible values '],
poolid,poolid,NOUN,NN,pobj,True,False,1,[u'Lists the usage metrics aggregated by pool across individual time intervals for the specified account If you do not specify a filter clause including a poolId the response includes all pools that existed in the account in the time range of the returned aggregation intervals If you do not specify a filter clause including a startTime or endTime these filters default to the start and end times of the last aggregation interval currently available that is only the last aggregation interval is returned '],
ne,ne,NOUN,NN,dobj,True,False,1,[u'May be used to filter billing periods by billingPeriodEndDate The filter supports eq lt gt le ge and and It does not currently support ne or or not '],
intent,intent,NOUN,NN,nsubj,True,False,1,[u'Requests that a backup of the specified key be downloaded to the client The Key Backup operation exports a key from Azure Key Vault in a protected form Note that this operation does NOT return key material in a form that can be used outside the Azure Key Vault system the returned key material is either protected to a Azure Key Vault HSM or to Azure Key Vault itself The intent of this operation is to allow a client to GENERATE a key in one Azure Key Vault instance BACKUP the key and then RESTORE it into another Azure Key Vault instance The BACKUP operation may be used to export in protected form any key type from Azure Key Vault Individual versions of a key cannot be backed up BACKUP RESTORE can be performed within geographical boundaries only meaning that a BACKUP from one geographical area cannot be restored to another geographical area For example a backup from the US geographical area cannot be restored in an EU geographical area '],
tablevaluedfunction,tablevaluedfunction,NOUN,NN,pobj,True,False,1,[u'The name of the tableValuedFunction '],
aspx,aspx,NOUN,NNS,ROOT,True,False,1,[u' Returns only entities that satisfy the specified filter Note that no more than 15 discrete comparisons are permitted within a filter string See http msdn microsoft com en us library windowsazure dd894031 aspx for more information on constructing filters '],
choice,choice,NOUN,NN,pobj,True,False,1,[u'Feature in preview only in canadacentral canadaeast centralindia koreasouth koreacentral southindia uksouth ukwest westcentralus westindia westus2 Use Orchestrator Version to specify the semantic version for your choice of orchestrator '],
sqldb,sqldb,NOUN,NNS,attr,True,False,1,[u'The type of service for the target database The supported types are SQLDB '],
sourcetag,sourcetag,NOUN,NN,dobj,True,False,1,[u'Import an image to the target registry and inherits sourcerepository sourcetag from source '],
checksum,checksum,NOUN,NN,npadvmod,True,False,1,[u'Whether to perform a checksum based data integrity validation between source and target for the selected database and tables '],
contianer,contianer,NOUN,NNS,dobj,True,False,1,[u' Specifies the maximum number of containers to return A single list request may return up to 1000 contianers and potentially a continuation token which should be followed to get additional resutls '],
sharing,sharing,NOUN,NN,xcomp,True,False,1,[u'Manage storage service Cross Origin Resource Sharing CORS '],
tailing,tailing,NOUN,NN,compound,True,False,1,[u'Indicate to stream the tailing logs'],
behalf,behalf,NOUN,NN,pobj,True,False,1,[u'Use CLI s old authentication flow based on device code CLI will also use this if it can t launch a browser in your behalf e g in remote SSH or Cloud Shell'],
batchaiautostorage,batchaiautostorage,NOUN,NN,oprd,True,False,1,[u'If provided the command will create a storage account in a new or existing resource group named batchaiautostorage It will also create Azure File Share with name batchaishare Azure Blob Container with name batchaicontainer The File Share and Blob Container will be mounted on each cluster node at AZ_BATCHAI_MOUNT_ROOT autoafs and AZ_BATCHAI_MOUNT_ROOT autobfs If the resource group already exists and contains an approapriate storage account belonging to the same region as cluster this command will reuse existing storage account '],
possibility,possibility,NOUN,NN,pobj,True,False,1,[u'Permanently deletes the specified deleted certificate The PurgeDeletedCertificate operation performs an irreversible deletion of the specified certificate without possibility for recovery The operation is not available if the recovery level does not specify Purgeable Requires the explicit granting of the purge permission '],
kubernete,kubernete,NOUN,NNS,compound,True,False,1,[u'Kubernetes configuration file to update Use to print YAML to stdout instead '],
card,card,NOUN,NN,compound,True,False,1,[u'The path to the content to be purged Can describe a file path or a wild card directory '],
billingperiodenddate,billingperiodenddate,NOUN,NN,pobj,True,False,1,[u'May be used to filter billing periods by billingPeriodEndDate The filter supports eq lt gt le ge and and It does not currently support ne or or not '],
white,white,NOUN,NNS,compound,True,False,1,[u'script lines separated by whites spaces Use file to load from a file'],
editor,editor,NOUN,NN,dobj,True,False,1,[u'JSON encoded policy definition Use the show command with JSON output to obtain a policy object Modify the values using a file editor and pass the object '],
netmask,netmask,NOUN,NN,conj,True,False,1,[u'An IP address and netmask assigned to the Docker bridge '],
ostype,ostype,NOUN,NN,dobj,True,False,1,[u'If true set the default osType of agent pools to be Windows '],
standard_ragrs,standard_ragrs,NOUN,NN,conj,False,False,1,[u'pre existing storage account name or its blob uri to capture boot diagnostics Its sku should be one of Standard_GRS Standard_LRS and Standard_RAGRS'],
sysprep,sysprep,NOUN,NN,dobj,True,False,1,[u'Create a custom image in the lab from a running Windows virtual machine without applying sysprep '],
autoafs,autoafs,NOUN,NN,pobj,True,False,1,[u'If provided the command will create a storage account in a new or existing resource group named batchaiautostorage It will also create Azure File Share with name batchaishare Azure Blob Container with name batchaicontainer The File Share and Blob Container will be mounted on each cluster node at AZ_BATCHAI_MOUNT_ROOT autoafs and AZ_BATCHAI_MOUNT_ROOT autobfs If the resource group already exists and contains an approapriate storage account belonging to the same region as cluster this command will reuse existing storage account '],
feedback,feedback,NOUN,NN,dobj,True,False,1,[u'Queues a quick docker build providing interactive feedback '],
title,title,NOUN,NN,dobj,True,False,1,[u'Specify the expand query Example properties select title '],
boundary,boundary,NOUN,NNS,pobj,True,False,1,[u'Requests that a backup of the specified key be downloaded to the client The Key Backup operation exports a key from Azure Key Vault in a protected form Note that this operation does NOT return key material in a form that can be used outside the Azure Key Vault system the returned key material is either protected to a Azure Key Vault HSM or to Azure Key Vault itself The intent of this operation is to allow a client to GENERATE a key in one Azure Key Vault instance BACKUP the key and then RESTORE it into another Azure Key Vault instance The BACKUP operation may be used to export in protected form any key type from Azure Key Vault Individual versions of a key cannot be backed up BACKUP RESTORE can be performed within geographical boundaries only meaning that a BACKUP from one geographical area cannot be restored to another geographical area For example a backup from the US geographical area cannot be restored in an EU geographical area '],
wiki,wiki,NOUN,NN,compound,True,False,1,[u'By default all live traces configured by az webapp log config will be shown but you can scope to certain providers folders e g application http etc For details check out https github com projectkudu kudu wiki Diagnostic Log Stream'],
set_container_metadata,set_container_metadata,NOUN,NNS,aux,False,False,1,[u' If specified set_container_metadata only succeeds if the container s lease is active and matches this ID '],
standard_akamai,standard_akamai,NOUN,NN,pobj,False,False,1,[u'The pricing tier defines a CDN provider feature list and rate of the CDN profile Defaults to Standard_Akamai '],
availabiity,availabiity,NOUN,NN,dobj,True,False,1,[u'Convert an availabiity set to use managed disks by name '],
js,js,NOUN,NN,compound,True,False,1,[u'The startup file for linux hosted web apps e g process json for Node js web'],
standard_ds,standard_ds,NOUN,NN,nmod,False,False,1,[u'The size of virtual machines in the pool All virtual machines in a pool are the same size For information about available sizes of virtual machines for Cloud Services pools pools created with cloudServiceConfiguration see Sizes for Cloud Services https azure microsoft com documentation articles cloud services sizes specs Batch supports all Cloud Services VM sizes except ExtraSmall A1V2 and A2V2 For information about available VM sizes for pools using images from the Virtual Machines Marketplace pools created with virtualMachineConfiguration see Sizes for Virtual Machines Linux https azure microsoft com documentation articles virtual machines linux sizes or Sizes for Virtual Machines Windows https azure microsoft com documentation articles virtual machines windows sizes Batch supports all Azure VM sizes except STANDARD_A0 and those with premium storage STANDARD_GS STANDARD_DS and STANDARD_DSV2 series '],
delete_container,delete_container,NOUN,NN,nsubj,False,False,1,[u' If specified delete_container only succeeds if the container s lease is active and matches this ID Required if the container has an active lease '],
tunneling,tunneling,NOUN,NN,dobj,True,False,1,[u'List which services support VNET service tunneling in a given region '],
concatenation,concatenation,NOUN,NN,dobj,True,False,1,[u'Sets the Domain name prefix for the cluster The concatenation of the domain name and the regionalized DNS zone make up the fully qualified domain name associated with the public IP address '],
networkinterface,networkinterface,NOUN,NN,compound,True,False,1,[u'Specify the expand query Example properties expand artifacts computeVm networkInterface applicableSchedule '],
http_port,http_port,NOUN,NN,compound,False,False,1,[u'Endpoint origin specified by the following space delimited 3 tuple www example com http_port https_port The HTTP and HTTPsports are optional and will default to 80 and 443 respectively '],
mywebapp,mywebapp,NOUN,NN,pobj,True,False,1,[u'Check the availability of mywebapp trafficmanager net in Azure '],
servicetag,servicetag,NOUN,NNS,pobj,True,False,1,[u'Create a security rule using service tags For more details visit https aka ms servicetags'],
color,color,NOUN,NNS,ROOT,True,False,1,[u'The colors of the shell '],
overview,overview,NOUN,NN,ccomp,True,False,1,[u'Overprovision option see https azure microsoft com en us documentation articles virtual machine scale sets overview for details '],
functionality,functionality,NOUN,NN,nsubj,True,False,1,[u'Updates the visibility timeout of a message You can also use this operation to update the contents of a message This operation can be used to continually extend the invisibility of a queue message This functionality can be useful if you want a worker role to lease a queue message For example if a worker role calls get_messages and recognizes that it needs more time to process a message it can continually extend the message s invisibility until it is processed If the worker role were to fail during processing eventually the message would become visible again and another worker role could process it If the key encryption key field is set on the local service object this method will encrypt the content before uploading '],
sanity,sanity,NOUN,NN,compound,True,False,1,[u'Indicates the type of compilation to be done on this job Valid values are Semantic Only performs semantic checks and necessary sanity checks Full full compilation and SingleBox Full compilation performed locally '],
benefit,benefit,NOUN,NN,nsubjpass,True,False,1,[u'Subscription that the benefit will be applied Do not specify if AppliedScopeType is Shared '],
subid,subid,NOUN,NN,amod,True,False,1,[u'The full resource ID of a subnet in a virtual network to deploy the redis cache in Example format subscriptions subid resourceGroups resourceGroupName Microsoft Network ClassicNetwork VirtualNetworks vnet1 subnets subnet1'],
deallocation,deallocation,NOUN,NN,pobj,True,False,1,[u'Determines what to do with a node and its running task s after it has been selected for deallocation The default value is requeue '],
vmlist,vmlist,NOUN,NN,nmod,True,False,1,[u'Tag the virtual machine MyVm with the key vmlist and value vm1 '],
lot,lot,NOUN,NN,npadvmod,True,False,1,[u'Encrypts formats data disks instead of encrypting them Encrypt formatting is a lot faster than in place encryption but wipes out the partition getting encrypt formatted '],
applicableschedule,applicableschedule,NOUN,NN,appos,True,False,1,[u'Specify the expand query Example properties expand artifacts computeVm networkInterface applicableSchedule '],
ak,ak,NOUN,NNS,compound,True,False,1,[u'Number of nodes in the Kubernetes node pool After creating a cluster you can change the size of its node pool with az aks scale '],
appliedscopetype,appliedscopetype,NOUN,NN,nsubj,True,False,1,[u'Subscription that the benefit will be applied Do not specify if AppliedScopeType is Shared '],
openid,openid,NOUN,NN,compound,True,False,1,[u'This url can be found in the JSON output returned from your active directory endpoint using your tenantID The endpoint can be queried from az cloud show at endpoints activeDirectory The tenantID can be found using az account show Get the issuer from the JSON at active directory endpoint tenantId well known openid configuration '],
requester,requester,NOUN,NN,nsubj,True,False,1,[u'the current password for the credential and user with access to the data source This is required if the requester is not the account owner '],
program,program,NOUN,NN,attr,True,False,1,[u'The SKU of the Batch node agent to be provisioned on compute nodes in the pool The Batch node agent is a program that runs on each node in the pool and provides the command and control interface between the node and the Batch service There are different implementations of the node agent known as SKUs for different operating systems You must specify a node agent SKU which matches the selected image reference To get the list of supported node agent SKUs along with their list of verified image references see the List supported node agent SKUs operation '],
stderr,stderr,NOUN,NN,amod,True,False,1,[u'configure gathering STDOUT and STDERR output from container'],
syslog,syslog,NOUN,NN,compound,True,False,1,[u'Set up default diagnostics on a Linux VM for Azure Portal VM metrics graphs and syslog collection '],
rate,rate,NOUN,NN,conj,True,False,1,[u'The pricing tier defines a CDN provider feature list and rate of the CDN profile Defaults to Standard_Akamai '],
clustercreateparameter,clustercreateparameter,NOUN,NNS,pobj,True,False,1,[u'A path to a json file containing cluster create parameters json representation of azure mgmt batchai models ClusterCreateParameters '],
millisecond,millisecond,NOUN,NNS,pobj,True,False,1,[u'The absolute value of the expiration time expressed as milliseconds since the epoch '],
excess,excess,NOUN,NN,compound,True,False,1,[u'Number of bytes captured per packet Excess bytes are truncated '],
stdouterrpathsuffix,stdouterrpathsuffix,NOUN,NN,pobj,True,False,1,[u'Directory path to store where setup task s logs Note Batch AI will create several helper directories under this path The created directories are reported as stdOutErrPathSuffix by az cluster show command '],
shorthand,shorthand,NOUN,NN,nmod,True,False,1,[u'Time span over which to apply aggregation in nDnHnMnS shorthand or full ISO8601 format '],
vip,vip,NOUN,NN,compound,True,False,1,[u'Virtual network gateway vip address supplied to the begin reset of the active active feature enabled gateway '],
smoothstreaming,smoothstreaming,NOUN,NN,compound,True,False,1,[u'Enable SmoothStreaming protocol '],
standard_grs,standard_grs,NOUN,NN,amod,False,False,1,[u'pre existing storage account name or its blob uri to capture boot diagnostics Its sku should be one of Standard_GRS Standard_LRS and Standard_RAGRS'],
addon,addon,NOUN,NNS,dobj,True,False,1,[u'Enable the Kubernetes addons in a comma separated list '],
mystorageaccount,mystorageaccount,NOUN,NN,dobj,True,False,1,[u'Create a storage account MyStorageAccount in resource group MyResourceGroup in the West US region with locally redundant storage '],
principalid,principalid,NOUN,NN,compound,True,False,1,[u'space separated authorization pairs in a format of principalId roleDefinitionId '],
mapping,mapping,NOUN,NN,dobj,True,False,1,[u'Validates the custom domain mapping to ensure it maps to the correct CDN endpoint in DNS '],
retrieval,retrieval,NOUN,NN,pobj,True,False,1,[u'The date until which this backed up copy will be available for retrieval in UTC d m Y '],
cer,cer,NOUN,NN,compound,True,False,1,[u'The certificate file cer file or pfx file '],
infinity,infinity,NOUN,NN,pobj,True,False,1,[u' Specifies the time to live interval for the message in seconds The time to live may be any positive number or 1 for infinity If this parameter is omitted the default time to live is 7 days '],
fiber,fiber,NOUN,NN,compound,True,False,1,[u'Manage dedicated private network fiber connections to Azure '],
httpsport,httpsport,NOUN,NNS,conj,True,False,1,[u'Endpoint origin specified by the following space delimited 3 tuple www example com http_port https_port The HTTP and HTTPsports are optional and will default to 80 and 443 respectively '],
bash,bash,NOUN,NN,ROOT,True,False,1,[u'The command line to run when the container is started e g bin bash c myscript sh '],
unregistration,unregistration,NOUN,NN,nsubj,True,False,1,[u'wait for unregistration to finish'],
entirety,entirety,NOUN,NN,pobj,True,False,1,[u'Restores a backed up key to a vault Imports a previously backed up key into Azure Key Vault restoring the key its key identifier attributes and access control policies The RESTORE operation may be used to import a previously backed up key Individual versions of a key cannot be restored The key is restored in its entirety with the same key name as it had when it was backed up If the key name is not available in the target Key Vault the RESTORE operation will be rejected While the key name is retained during restore the final key identifier will change if the key is restored to a different vault Restore will restore all versions and preserve version identifiers The RESTORE operation is subject to security constraints The target Key Vault must be owned by the same Microsoft Azure Subscription as the source Key Vault The user must have RESTORE permission in the target Key Vault '],
resutls,resutls,NOUN,NN,dobj,True,False,1,[u' Specifies the maximum number of containers to return A single list request may return up to 1000 contianers and potentially a continuation token which should be followed to get additional resutls '],
cert1,cert1,NOUN,NN,compound,False,False,1,[u'Space separated list of key vault secret URIs Perhaps produced by az keyvault secret list versions vault name vaultname n cert1 query attributes enabled id o tsv '],
resouce,resouce,NOUN,NN,compound,True,False,1,[u'Name of the resouce group to create the copy in If unspecified defaults to the origin resource group '],
allowmanageddisksreplaceosdisk,allowmanageddisksreplaceosdisk,NOUN,NN,nsubjpass,True,False,1,[u'Managed OS disk ID or name to swap to Feature registration for Microsoft Compute AllowManagedDisksReplaceOSDisk is needed'],
context,context,NOUN,NN,nsubj,True,False,1,[u'Queue a local context validating the build is successful without pushing to the registry '],
purgedeletedcertificate,purgedeletedcertificate,NOUN,NN,compound,True,False,1,[u'Permanently deletes the specified deleted certificate The PurgeDeletedCertificate operation performs an irreversible deletion of the specified certificate without possibility for recovery The operation is not available if the recovery level does not specify Purgeable Requires the explicit granting of the purge permission '],
eviction,eviction,NOUN,NN,compound,True,False,1,[u' PREVIEW the eviction policy for virtual machines in a low priority scale set '],
fileservercreateparameter,fileservercreateparameter,NOUN,NNS,ROOT,True,False,1,[u'A path to a json file containing file server create parameters json representation of azure mgmt batchai models FileServerCreateParameters Note parameters given via command line will overwrite parameters specified in the configuration file '],
manner,manner,NOUN,NN,pobj,True,False,1,[u'Specify to indicate whether the subject fields should be compared in a case sensitive manner True if flag present '],
vnet1,vnet1,NOUN,NN,compound,False,False,1,[u'The full resource ID of a subnet in a virtual network to deploy the redis cache in Example format subscriptions subid resourceGroups resourceGroupName Microsoft Network ClassicNetwork VirtualNetworks vnet1 subnets subnet1'],
analysis,analysis,NOUN,NN,dobj,True,False,1,[u'Whether to perform a quick and intelligent query analysis by retrieving queries from the source database and executing them in the target The result will have execution statistics for executions in source and target databases for the extracted queries '],
